id;time;subscriber;aprefix;destination;invoicegroup;prefix;pbx;direction;volumetimesecs;price;free;forward;servingnetwork;reason;billed;zone
935230137;06-03-2019 13:18;46840308799;Sweden;468555990XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
935230393;06-03-2019 13:18;46840836388;Sweden;467055304XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935231038;06-03-2019 13:21;46840308799;Sweden;346351070XX;Udland Mobil;Spain-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1 Mobil
935231139;06-03-2019 13:21;46840836384;Sweden;47472954XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935231192;06-03-2019 13:21;46840308799;Sweden;324896649XX;Udland Mobil;Belgium-Mobile;firebrand-;ip-pstn;60;0,7;no;0;;0;yes;Europa 1 Mobil
935231353;06-03-2019 13:22;4578772913;Danmark Fastnet;45284590XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
935231578;06-03-2019 13:23;46840836384;Sweden;467336628XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935231763;06-03-2019 13:23;4578772922;Danmark Fastnet;2995514XX;Udland;Greenland;firebrand-;ip-pstn;180;6,95;no;0;;0;yes;Øvrige Verden 3
935232326;06-03-2019 13:25;46840308799;Sweden;467039728XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935232356;06-03-2019 13:25;46840836384;Sweden;467336628XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935232685;06-03-2019 13:26;4578772922;Danmark Fastnet;2995427XX;Udland;Greenland;firebrand-;ip-pstn;420;15,95;no;0;;0;yes;Øvrige Verden 3
935232704;06-03-2019 13:26;46840838262;Sweden;467047718XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;360;2,9;no;0;;0;yes;Norden Mobil
935232709;06-03-2019 13:26;46840308799;Sweden;467035275XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
935232921;06-03-2019 13:27;46840836384;Sweden;467634135XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935233455;06-03-2019 13:29;4578772918;Danmark Fastnet;45419108XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935233606;06-03-2019 13:30;46840836384;Sweden;468553505XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935233837;06-03-2019 13:31;46840836384;Sweden;467021380XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935233924;06-03-2019 13:31;46840308799;Sweden;346351070XX;Udland Mobil;Spain-Mobile;firebrand-;ip-pstn;240;2,2;no;0;;0;yes;Europa 1 Mobil
935233990;06-03-2019 13:31;46840836384;Sweden;467314720XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935234195;06-03-2019 13:32;46840836382;Sweden;467256021XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935234228;06-03-2019 13:32;46840836384;Sweden;467041057XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935234518;06-03-2019 13:33;46840836384;Sweden;46877263XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935234561;06-03-2019 13:33;4570200645;Danmark 70 nummer;4917147841XX;Udland Mobil;Germany-Mobile;rackpeoplehq-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1 Mobil
935234701;06-03-2019 13:34;46840836382;Sweden;461046000XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
935234811;06-03-2019 13:34;46840838262;Sweden;467340022XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;840;6,5;no;0;;0;yes;Norden Mobil
935234843;06-03-2019 13:34;46840836384;Sweden;468553854XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
935235040;06-03-2019 13:35;4578772913;Danmark Fastnet;45233046XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;480;3,25;no;0;;0;yes;Norden Mobil (DK)
935235086;06-03-2019 13:35;46840836382;Sweden;46879062XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
935235144;06-03-2019 13:35;4578772918;Danmark Fastnet;45289600XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935235886;06-03-2019 13:38;46840836389;Sweden;461011282XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
935235982;06-03-2019 13:38;46840836382;Sweden;46879060XX;Udland;Sweden;firebrand-;ip-pstn;300;0,55;no;0;;0;yes;Norden
935236207;06-03-2019 13:39;46840836389;Sweden;46878690XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935236273;06-03-2019 13:39;4578772922;Danmark Fastnet;45294827XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
935236285;06-03-2019 13:39;46840308799;Sweden;467601619XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935236380;06-03-2019 13:40;4578772919;Danmark Fastnet;45604333XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935236424;06-03-2019 13:40;46840836388;Sweden;467304488XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935236499;06-03-2019 13:40;4578772919;Danmark Fastnet;45459705XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;180;0,2;no;0;;0;yes;Norden (DK)
935236757;06-03-2019 13:41;46840308799;Sweden;467021046XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;540;4,25;no;0;;0;yes;Norden Mobil
935236816;06-03-2019 13:41;46840836389;Sweden;467000386XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935237299;06-03-2019 13:43;46840836389;Sweden;46878690XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
935237466;06-03-2019 13:43;4578772919;Danmark Fastnet;45913390XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;2100;14,05;no;0;;0;yes;Norden Mobil (DK)
935237506;06-03-2019 13:44;46840836388;Sweden;467304488XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935237668;06-03-2019 13:44;4578772922;Danmark Fastnet;45446844XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;240;0,25;no;0;;0;yes;Norden (DK)
935237792;06-03-2019 13:45;46840836388;Sweden;467629575XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935238123;06-03-2019 13:46;46840836382;Sweden;461051106XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935238203;06-03-2019 13:46;46840836388;Sweden;467298195XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935238698;06-03-2019 13:48;4578772918;Danmark Fastnet;45212865XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935238762;06-03-2019 13:48;46840836382;Sweden;464063506XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935238868;06-03-2019 13:48;46840836388;Sweden;4451358562XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
935239472;06-03-2019 13:51;4570200645;Danmark 70 nummer;45519600XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;720;4,85;no;0;;0;yes;Norden Mobil (DK)
935239918;06-03-2019 13:52;46840308799;Sweden;467052956XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935240275;06-03-2019 13:53;46840836389;Sweden;467391451XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
935240380;06-03-2019 13:54;46840308799;Sweden;47474644XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935240607;06-03-2019 13:55;46840836384;Sweden;47454643XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935240812;06-03-2019 13:55;4578772915;Danmark Fastnet;2993863XX;Udland;Greenland;firebrand-;ip-pstn;60;2,45;no;0;;0;yes;Øvrige Verden 3
935241045;06-03-2019 13:56;4578772915;Danmark Fastnet;2995543XX;Udland;Greenland;firebrand-;ip-pstn;60;2,45;no;0;;0;yes;Øvrige Verden 3
935241130;06-03-2019 13:57;46840836384;Sweden;467031735XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935241247;06-03-2019 13:57;4578772918;Danmark Fastnet;45207858XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
935241479;06-03-2019 13:58;46840836384;Sweden;46131819XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
935241742;06-03-2019 13:59;46840836384;Sweden;467651801XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935242108;06-03-2019 14:00;46840836384;Sweden;467336461XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
935242795;06-03-2019 14:03;46840836382;Sweden;461024054XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
935242901;06-03-2019 14:03;46840836384;Sweden;464804500XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935243044;06-03-2019 14:03;46840836388;Sweden;467203341XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935243086;06-03-2019 14:04;46840308799;Sweden;467083992XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935243085;06-03-2019 14:04;4569804969;Danmark Fastnet;467089560XX;Udland Mobil;Sweden-Mobile;rackpeoplehq-;ip-pstn;300;2,45;no;0;;0;yes;Norden Mobil
935243152;06-03-2019 14:04;46840836388;Sweden;467398114XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935243227;06-03-2019 14:04;4578772915;Danmark Fastnet;467367712XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935243348;06-03-2019 14:05;4578772918;Danmark Fastnet;45272298XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935243399;06-03-2019 14:05;46840836384;Sweden;467069019XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935243453;06-03-2019 14:05;46840836388;Sweden;467697855XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935243928;06-03-2019 14:07;46840836384;Sweden;47992060XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935244134;06-03-2019 14:07;46840836388;Sweden;46164280XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
935244239;06-03-2019 14:08;4578772913;Danmark Fastnet;45402964XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935244256;06-03-2019 14:08;46840836384;Sweden;47922676XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;360;2,9;no;0;;0;yes;Norden Mobil
935244668;06-03-2019 14:09;4578772922;Danmark Fastnet;45263637XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;300;2,05;no;0;;0;yes;Norden Mobil (DK)
935244912;06-03-2019 14:10;46840836388;Sweden;467008331XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935245358;06-03-2019 14:12;46840838262;Sweden;467253484XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
935245531;06-03-2019 14:12;46840308799;Sweden;4473059829XX;Udland;United Kingdom;firebrand-;ip-pstn;60;0,32;no;0;;0;yes;Europa 1
935246086;06-03-2019 14:14;46840308799;Sweden;47977376XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935246750;06-03-2019 14:17;46840836384;Sweden;47905654XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935247045;06-03-2019 14:18;46840308799;Sweden;464061516XX;Udland;Sweden;firebrand-;ip-pstn;300;0,55;no;0;;0;yes;Norden
935247191;06-03-2019 14:18;46840836389;Sweden;461011477XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
935247250;06-03-2019 14:18;46840838262;Sweden;468536850XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935247409;06-03-2019 14:19;4578772918;Danmark Fastnet;45296629XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935247417;06-03-2019 14:19;46840836384;Sweden;467021925XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935247740;06-03-2019 14:20;4578772915;Danmark Fastnet;467367712XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935247775;06-03-2019 14:20;46840836388;Sweden;443334377XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
935248749;06-03-2019 14:24;46840836382;Sweden;46847711XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935248936;06-03-2019 14:24;46840836384;Sweden;467062998XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;240;2;no;0;;0;yes;Norden Mobil
935248957;06-03-2019 14:25;46840836382;Sweden;467634683XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935249262;06-03-2019 14:26;4578772918;Danmark Fastnet;45312074XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935249798;06-03-2019 14:28;46840836382;Sweden;467053242XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935249817;06-03-2019 14:28;46840836382;Sweden;467053242XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935249877;06-03-2019 14:28;46840308799;Sweden;467075792XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935249929;06-03-2019 14:28;46840836382;Sweden;46847711XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935250237;06-03-2019 14:29;46840838262;Sweden;467036433XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935250645;06-03-2019 14:31;4578772918;Danmark Fastnet;45221999XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935250660;06-03-2019 14:31;46840308799;Sweden;468409023XX;Udland;Sweden;firebrand-;ip-pstn;180;0,41;no;0;;0;yes;Norden
935251046;06-03-2019 14:32;46840836384;Sweden;467029151XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935252042;06-03-2019 14:36;46840836380;Sweden;46404509XX;Udland;Sweden;firebrand-;ip-pstn;180;0,41;no;0;;0;yes;Norden
935253020;06-03-2019 14:39;46840836384;Sweden;3584589806XX;Udland;Finland;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
935253040;06-03-2019 14:39;46840308799;Sweden;467008231XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935253814;06-03-2019 14:42;4578772918;Danmark Fastnet;45408045XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
935253868;06-03-2019 14:42;46840308799;Sweden;46132844XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935254489;06-03-2019 14:44;46840836388;Sweden;467228765XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
935254586;06-03-2019 14:45;46840836384;Sweden;47977113XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935254744;06-03-2019 14:45;4570200645;Danmark 70 nummer;45612806XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935254809;06-03-2019 14:45;46840836384;Sweden;467038282XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935255683;06-03-2019 14:49;46840308799;Sweden;467077911XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935255697;06-03-2019 14:49;4578772918;Danmark Fastnet;45456791XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;480;0,45;no;0;;0;yes;Norden (DK)
935255821;06-03-2019 14:49;4578772919;Danmark Fastnet;45913390XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
935256110;06-03-2019 14:50;4578772916;Danmark Fastnet;45254548XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935256550;06-03-2019 14:52;46840836384;Sweden;467069752XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935257775;06-03-2019 14:56;46840836384;Sweden;467274578XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935258437;06-03-2019 14:59;4578772913;Danmark Fastnet;45213141XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935259506;06-03-2019 15:03;4578772913;Danmark Fastnet;47922662XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
935259541;06-03-2019 15:03;46840836382;Sweden;46847711XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935259561;06-03-2019 15:03;4578772919;Danmark Fastnet;45244462XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935260541;06-03-2019 15:07;46840838262;Sweden;467340022XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;780;6,05;no;0;;0;yes;Norden Mobil
935262428;06-03-2019 15:14;4569804965;Danmark Fastnet;45407577XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935262665;06-03-2019 15:15;4569804965;Danmark Fastnet;45407577XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;720;4,85;no;0;;0;yes;Norden Mobil (DK)
935263786;06-03-2019 15:19;4578772916;Danmark Fastnet;45409073XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
935264490;06-03-2019 15:22;4570200645;Danmark 70 nummer;45612806XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;540;3,65;no;0;;0;yes;Norden Mobil (DK)
935264703;06-03-2019 15:23;4578772919;Danmark Fastnet;45602091XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
935268148;06-03-2019 15:36;4578772919;Danmark Fastnet;45315822XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;660;4,45;no;0;;0;yes;Norden Mobil (DK)
935268396;06-03-2019 15:37;4578772913;Danmark Fastnet;45301613XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
935269297;06-03-2019 15:40;46840836382;Sweden;467023285XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935269442;06-03-2019 15:41;4578772913;Danmark Fastnet;45253046XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935269483;06-03-2019 15:41;46840836388;Sweden;467713653XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935269705;06-03-2019 15:42;46840836388;Sweden;46164280XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
935270311;06-03-2019 15:45;46840836388;Sweden;467658357XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935270748;06-03-2019 15:46;46840836388;Sweden;467290596XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935270820;06-03-2019 15:47;4578772916;Danmark Fastnet;467221658XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935271215;06-03-2019 15:48;4569804979;Danmark Fastnet;45401531XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;300;2,05;no;0;;0;yes;Norden Mobil (DK)
935271725;06-03-2019 15:51;46840308799;Sweden;467233136XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935272304;06-03-2019 15:53;46840308799;Sweden;467051766XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
935272314;06-03-2019 15:53;46840836382;Sweden;467223633XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;420;3,35;no;0;;0;yes;Norden Mobil
935272736;06-03-2019 15:55;46840836388;Sweden;467626367XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935273348;06-03-2019 15:58;46840836388;Sweden;4683478XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935273761;06-03-2019 16:00;46840308799;Sweden;4479338349XX;Udland Mobil;United Kingdom-Mobile;firebrand-;ip-pstn;60;0,7;no;0;;0;yes;Europa 1 Mobil
935273982;06-03-2019 16:01;46840308799;Sweden;47975081XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935274086;06-03-2019 16:02;46840836384;Sweden;467232787XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935274384;06-03-2019 16:03;46840836384;Sweden;467052417XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935274417;06-03-2019 16:03;46840308799;Sweden;467663219XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935274641;06-03-2019 16:04;46840308799;Sweden;467059249XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
935274658;06-03-2019 16:04;46840836384;Sweden;467091523XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935275128;06-03-2019 16:07;46840836388;Sweden;467061415XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935275613;06-03-2019 16:09;46840836388;Sweden;4462645488XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
935275879;06-03-2019 16:11;4533456544;Danmark Fastnet;45407524XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
935276009;06-03-2019 16:12;46840836384;Sweden;468553540XX;Udland;Sweden;firebrand-;ip-pstn;180;0,41;no;0;;0;yes;Norden
935276044;06-03-2019 16:12;46840308799;Sweden;468568595XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
935276501;06-03-2019 16:14;46840836388;Sweden;444007092XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
935276701;06-03-2019 16:15;46840836382;Sweden;468527210XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935277140;06-03-2019 16:18;46840836384;Sweden;47920749XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935277376;06-03-2019 16:19;46840836384;Sweden;467052005XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935277404;06-03-2019 16:19;46840836382;Sweden;46879089XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
935277573;06-03-2019 16:20;46840836384;Sweden;467307406XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
935277627;06-03-2019 16:21;46840308799;Sweden;467350698XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935277955;06-03-2019 16:22;46840308799;Sweden;47464098XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935278161;06-03-2019 16:24;46840836382;Sweden;467063510XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
935278299;06-03-2019 16:25;46840836382;Sweden;463171934XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
935278328;06-03-2019 16:25;46840308799;Sweden;463173335XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
